x	dif
0.0	0.21752633156345524
0.5209868481924366	0.10670374370585556
0.5730855330116803	0.09456388105322588
0.6303940863128483	0.08188071647387574
0.6934334949441332	0.07616388670767016
0.7627768444385465	0.07736987162656028
0.8390545288824012	0.07009074771129953
0.9229599817706413	0.05651770472793061
1.0152559799477054	0.04410236278176427
1.1167815779424761	0.03888752347575419
1.2284597357367237	0.02976028695707278
1.3513057093103962	0.02219037127038881
1.486436280241436	0.014829231210827132
1.6350799082655796	0.008137252456069888
1.7985878990921376	-0.001231105177570413
1.9784466890013515	-0.007591162144368724
2.1762913579014866	-0.02457079739661161
2.393920493691635	-0.023417159611101468
2.6333125430607986	-0.03562305537639432
2.8966437973668784	-0.009990147343376776
3.1863081771035664	-0.008401670301649844
3.5049389948139233	0.0050197243110066125
3.855432894295316	0.00790406300933455
4.240976183724848	0.012787021938459375
4.665073802097333	0.007266990526625605
5.131581182307066	-0.0131553112308751
5.644739300537773	-0.017312590811043194
6.20921323059155	0.006685466222243974
6.830134553650706	0.04771803257192708
7.513148009015777	0.0983147832633886
8.264462809917354	0.15589763011078794
9.09090909090909	0.1873099128851372
10.0	0.19914590501294427
11.0	0.20620014505961137
12.100000000000001	0.18033642958727114
13.310000000000002	0.1585889305324475
14.641000000000004	0.10623295638092323
16.105100000000004	0.0763989229618609
17.715610000000005	0.004137273834478705
19.487171000000007	-0.05458854776579436
21.43588810000001	-0.09685841335227252
23.579476910000015	-0.13631573225847227
25.937424601000018	-0.18871620046957993
28.53116706110002	-0.27027812045508526
31.384283767210025	-0.2875964933886177
34.52271214393103	-0.4140691669291652
37.97498335832414	-0.2942701440276245
41.77248169415655	-0.2511519062299499
45.949729863572216	-0.22843382396493617
50.54470284992944	-0.29807460528036955
55.599173134922395	-0.3010541262607873
61.15909044841464	-0.3955045843015217
67.2749994932561	-0.41711455356765903
74.00249944258172	-0.36372336205834976
81.4027493868399	-0.252824393455402
89.5430243255239	-0.21045446375269172
98.4973267580763	-0.10367580162219703
108.34705943388394	-0.05341775651014302
119.18176537727234	-0.044269271084608874
131.0999419149996	-0.025331315803185817
